codigo_apa,descricao,data_inici,latitude,longitude,morada,codigo_pos,localidade,geometry
ERP1714,EEE - Minipreço - Lisboa (Avenida de Berna),2024-05-01,38.738803,-9.152544,"Rua Marquês Sá da Bandeira, Nº 120 B",1050-151,Lisboa,POINT (-9.152543999999978 38.73880300000002)
ERP1717,EEE - Minipreço - Estefânia,2024-05-01,38.731494,-9.141292,"Rua Almirante Barroso, 1 - 1 B, Arroios",1000-012,Lisboa,POINT (-9.141292000000021 38.731494)
ERP1722,EEE - Minipreço - Benfica VI (Estrada de Benfica),2024-05-01,38.7436,-9.175381,"Estrada de Benfica, Nº 212 A",1500-094,Lisboa,POINT (-9.175381000000016 38.743600000000015)
ERP1727,EEE - Minipreço - Lisboa (Fontes Pereira Melo),2024-05-01,38.730137,-9.14694,"Avenida Fontes Pereira de Melo, 25",1050-117,Lisboa,POINT (-9.146939999999972 38.73013700000001)
ERP1728,EEE - Minipreço - Almirantes Reis,2024-05-01,38.731625,-9.134194,"Avenida Almirante Reis, 114",1050-023,Lisboa,POINT (-9.13419399999998 38.73162500000001)
ERP1737,EEE - Minipreço - Rêgo,2024-05-01,38.743053,-9.158458,"Mercado do Bairro de Santos, Rua Cardeal Mercier",1600-185,Lisboa,POINT (-9.158457999999996 38.743052999999975)
ERP1740,EEE - Minipreço - Beneficiência - XL Plus,2024-05-01,38.742683,-9.157142,"Rua da Beneficiência, 159",1600-018,Lisboa,POINT (-9.157142000000022 38.742683)
ERP1742,EEE - Minipreço - Lisboa (Avenida Conde de Valbom),2024-05-01,38.737044,-9.151192,"Avenida Conde de Valbom, 67",1050-067,Lisboa,POINT (-9.15119199999998 38.737044000000026)
ERP1753,EEE - Minipreço - Lapa - XL,2024-05-01,38.710778,-9.158914,Rua da Lapa 2,1200-702,Lisboa,POINT (-9.158913999999982 38.710778000000005)
ERP1762,EEE - Minipreço - Alcântara - S,2024-05-01,38.704619,-9.178128,"Rua 1º de Maio, 2",1300-473,Lisboa,POINT (-9.178128000000015 38.70461899999998)
ERP1773,EEE - Minipreço - Telheiras - L Plus,2024-05-01,38.760394,-9.167514,"Rua Professor Francisco Gentil, 21",1600-622,Lisboa,POINT (-9.167513999999983 38.76039400000002)
ERP1774,EEE - Minipreço - Lumiar - L Plus Clarel,2024-05-01,38.772658,-9.153481,"Rua Helena Vaz da Silva, 7 A",1750-441,Lisboa,POINT (-9.153481 38.77265799999998)
ERP1775,EEE - Minipreço - Benfica - XL Plus Clarel,2024-05-01,38.751266,-9.174265,"Rua Virgílio Correia, Nº 4",1600-223,Lisboa,POINT (-9.174264999999991 38.75126599999999)
ERP1777,EEE - Minipreço - Benfica - XL Plus + Clarel,2024-05-01,38.743941,-9.176567,"Estrada de Benfica, 232 A e B",1500-096,Lisboa,POINT (-9.176566999999977 38.74394100000001)
ERP1786,EEE - Minipreço - Sapadores - XL Plus + Clarel,2024-05-01,38.722561,-9.131168,"Rua Angelina Vidal, 12 A",1170-019,Lisboa,POINT (-9.131168000000002 38.722560999999985)
ERP4123,EEE - Continente Bom dia - 5 de Outubro,2024-05-01,38.737381,-9.148067,"Avenida 5 de Outubro, 85",1050-050,Lisboa,POINT (-9.148067000000026 38.73738100000003)
ERP4128,EEE - Continente Bom dia - Augusto Costa,2024-05-01,38.75399,-9.204032,"Rua Augusto Costa, 21A",1500-064,Lisboa,POINT (-9.204031999999984 38.75398999999999)
ERP4129,EEE - Continente Bom dia - Av. De Paris,2024-05-01,38.740949,-9.134218,"Av. de Paris, 3B",1000-226,Lisboa,POINT (-9.134217999999976 38.740949)
ERP4134,EEE - Continente Bom dia - C.C. Roma,2024-05-01,38.747635,-9.140697,"Av. De Roma, 48",1700-348,Lisboa,POINT (-9.140696999999989 38.747635)
ERP4137,EEE - Continente Bom dia - Colombo,2024-05-01,38.753415,-9.18829,"Av. Lusíadas, 511",1500-392,Lisboa,POINT (-9.188289999999995 38.75341500000002)
ERP4144,EEE - Continente Bom dia - Lisboa (Av. República),2024-05-01,38.741962,-9.147252,"Av. Da República, 81B",1050-040,Lisboa,POINT (-9.14725199999998 38.741962)
ERP4148,EEE - Continente Bom dia - Rua de Palma,2024-05-01,38.719692,-9.135789,"Rua da Palma, 265-287",1100-089,Lisboa,POINT (-9.135788999999988 38.71969200000001)
ERP4150,EEE - Continente Bom dia - São Bento,2024-05-01,38.714824,-9.154112,"Rua de São Bento, 159-165",1200-817,Lisboa,POINT (-9.154111999999998 38.71482400000002)
ERP4157,EEE - Continente Bom dia - Xabregas,2024-05-01,38.727993,-9.109711,"Rua de Xabregas, 5",1900-438,Lisboa,POINT (-9.109711000000004 38.727993000000026)
ERP4158,EEE - Continente Bom dia - Gomes Freire,2024-05-01,38.723803,-9.140011,"Rua Gomes Freire, 5B",1150-175,Lisboa,POINT (-9.140011000000015 38.723802999999975)
ERP4159,EEE - Continente Labs - Filipa de Vilhena,2024-05-01,38.735535,-9.141461,"Rua Dona Filipa de Vilhena, 2",1000-135,Lisboa,POINT (-9.141460999999993 38.73553500000003)
ERP4166,EEE - Minipreço - Encarnação Lisboa,2024-05-01,38.770946,-9.11285,"Rua 18, Bairro da Encarnação",1800-163,Lisboa,POINT (-9.11284999999998 38.77094599999998)
ERP4208,EEE - Aldi-Campo de Ourique,2024-05-01,38.716117,-9.165587,Rua Tomás da Anunciação Nº 11,1350-321,Lisboa,POINT (-9.165587000000016 38.716117)
ERP4212,EEE - Aldi-Picoas,2024-05-01,38.73133,-9.14995,Rua Filipe Folque Nº 10,1050-999,Lisboa,POINT (-9.14994999999999 38.731330000000014)
ERP4214,EEE - Aldi-Tivoli - Avenida da Liberdade,2024-05-01,38.720469,-9.144277,"Rua de São José, 189 a 193",1150-322,Lisboa,POINT (-9.144276999999988 38.72046899999998)
ERP4235,EEE - My Auchan - Álvares Cabral,2024-05-01,38.718248,-9.15669,"Avenida Álvares Cabral, nº 41",1250-015,Lisboa,POINT (-9.156690000000026 38.71824800000002)
ERP4236,EEE - My Auchan - Morais Soares,2024-05-01,38.732674,-9.129962,"Rua Morais Soares, nº 72",1900-348,Lisboa,POINT (-9.129961999999978 38.732673999999975)
ERP4238,EEE - My Auchan - Calçada da Ajuda,2024-05-01,38.701044,-9.200212,"Rua General João de Almeida, nº 2",1300-267,Lisboa,POINT (-9.200212000000022 38.701044000000024)
ERP4239,EEE - Conforama - Alta de Lisboa,2024-05-01,38.788508,-9.147762,"Rua Hermínio da Palma Inácio, 6",1750-480,Lisboa,POINT (-9.147762 38.78850799999998)
ERP4259,EEE - Tiger - Centro Comercial Colombo,2024-05-01,38.754606,-9.18842,"Colombo Shopping Centre, Av. Lusíada",1500-392,Lisboa,POINT (-9.188420000000008 38.754606000000024)
ERP4260,EEE - Tiger - Rua Ferreira Borges,2024-05-01,38.716312,-9.164142,Rua Ferreira Borges 35,1350-126,Lisboa,POINT (-9.164142000000027 38.716312000000016)
ERP4313,EEE - JF Benfica - Posto Limpeza Garridas,2024-05-01,38.749044,-9.202102,Alameda Padre Álvaro Proença,1500-475,Lisboa,POINT (-9.202102000000025 38.749044000000026)
ERP4314,EEE - JF Benfica - Mercado de Benfica,2024-05-01,38.750955,-9.206348,"Rua João Frederico Ludovice, 54",1500-354,Lisboa,POINT (-9.206347999999991 38.750954999999976)
ERP4315,EEE - JF Benfica - Palácio Baldaya,2024-05-01,38.750627,-9.199896,"Estrada de Benfica, 701 A",1500-087,Lisboa,POINT (-9.199896000000024 38.75062700000001)
ERP4316,EEE - JF Benfica - ECO Centro Boavista,2024-05-01,38.734842,-9.205396,Rua D. Catarina,1500-535,Lisboa,POINT (-9.205396000000007 38.734842000000015)
ERP4322,EEE - GMS - Care,2024-05-01,38.747417,-9.151299,"Rua Sanches Coelho, Nº 2",1600-202,Lisboa,POINT (-9.151298999999995 38.747416999999984)
ERP4636,EEE - ALDI - Benfica,2024-05-01,38.74888,-9.192627,"Rua José Rodrigues Miguéis, Nº 3A - 3B",1500-378,Lisboa,POINT (-9.192627000000016 38.748879999999986)
ERP4804,EEE - My Auchan - Conde Redondo - Lisboa,2024-05-01,38.724805,-9.145965,"Rua do Conde de Redondo, nº 145-A",1150-104,Lisboa,POINT (-9.14596499999999 38.724805)
ERP4826,EEE - ALDI - Areeiro,2024-05-01,38.741741,-9.132702,"Praça Francisco Sá Carneiro, 13 B",1049-049,Lisboa,POINT (-9.132701999999995 38.74174099999999)
ERP4850,EEE - Worten Mobile - Colombo,2024-05-01,38.754615,-9.188179,"Av. Lusíada - Centro Comercial Colombo,Número da loja 0.134 Piso 0",1500-392,Lisboa,POINT (-9.188178999999991 38.754615)
ERP4851,EEE - Worten Mobile - Gare do Oriente,2024-05-01,38.767628,-9.098938,Avenida Dom João II - Estação do Oriente,1990-094,Lisboa,POINT (-9.098937999999976 38.767628)
ERP4881,EEE - Pingo Doce - Lisboa - Av. Gomes Pereira,2024-05-01,38.745731,-9.197818,Avenida Gomes Pereira N.º 69A,1500-328,Lisboa,POINT (-9.197817999999984 38.74573099999998)
ERP4882,EEE - Pingo Doce - PD Express IST,2024-05-01,38.737044,-9.139909,Avenida Rovisco Pais N.º 1,1049-001,Lisboa,POINT (-9.139908999999989 38.737044000000026)
ERP4883,EEE - JMR - Restaurante do Hospital CUF Tejo,2024-05-01,38.703607,-9.172469,"Avenida 24 de Julho, 171A, 2º piso",1350-352,Lisboa,POINT (-9.172468999999978 38.70360699999998)
ERP4888,EEE - My Auchan - Visconde Santarém - Lisboa,2024-05-01,38.73495,-9.13763,"Rua Visconde Santarém, 4C",1000-268,Lisboa,POINT (-9.137630000000001 38.734950000000026)
ERP4889,EEE - My Auchan - Fábrica 1921 - Lisboa,2024-05-01,38.749585,-9.197308,Av. Gomes Pereira nº 11,1500-328,Lisboa,POINT (-9.197308000000021 38.749585000000025)
ERP4903,EEE - Continente Bom Dia - Largo do Rato - Lisboa,2024-05-01,38.720787,-9.153387,R. Alexandre Herculano 66,1250-012,Lisboa,POINT (-9.15338700000001 38.72078699999997)
ERP4904,EEE - Continente Bom Dia - Arroios - Lisboa,2024-05-01,38.728334,-9.136209,Rua de Arroios 46,1150-055,Lisboa,POINT (-9.136209000000008 38.72833400000002)
ERP5165,EEE - El Corte Inglês Lisboa Depositrão,2024-05-01,38.729391,-9.149666,"Avenida António Augusto Aguiar, 31",1069-413,Lisboa,POINT (-9.149666000000025 38.72939100000002)
ERP5610,EEE - Auchan - Lisboa Amoreiras,2024-05-01,38.72358,-9.16347,Shopping Center Amoreiras - Avenida Engenheiro Duarte Pacheco,1070-103,Lisboa,POINT (-9.163470000000018 38.72358000000003)
ERP5713,EEE - Pingo Doce - Lisboa - 1º Dezembro,2024-05-01,38.713658,-9.140237,"Rua 1º Dezembro, Nº 67 - 83",1200-358,Lisboa,POINT (-9.140237000000013 38.71365800000001)
ERP5714,EEE - Pingo Doce - Lisboa - 5 de Outubro,2024-05-01,38.73813,-9.148115,"Avenida 5 de Outubro, 95",1050-051,Lisboa,POINT (-9.148115000000018 38.73813000000001)
ERP5716,EEE - Pingo Doce - Alcântara,2024-05-01,38.703431,-9.174899,"Rua Cascais, Nº 43",1300-120,Lisboa,POINT (-9.174898999999982 38.70343100000002)
ERP5719,EEE - Pingo Doce - Lisboa - Almirante Reis,2024-05-01,38.732156,-9.1343,"Avenida Almirante Reis, 126 C",1150-023,Lisboa,POINT (-9.134299999999996 38.732155999999975)
ERP5726,EEE - Pingo Doce - Lisboa - Avenida Paris,2024-05-01,38.741173,-9.136423,"Avenida Paris, 20 A",1000-229,Lisboa,POINT (-9.13642299999998 38.741173)
ERP5727,EEE - Pingo Doce - Benfica,2024-05-01,38.753979,-9.195626,"Avenida Uruguai, 36 R/C",1500-615,Lisboa,POINT (-9.195626000000004 38.753979000000015)
ERP5728,EEE - Pingo Doce - Lisboa - Boa Hora,2024-05-01,38.701825,-9.193764,"Rua Alfredo da Silva, 6 6-A 6-B",1300-041,Lisboa,POINT (-9.193763999999987 38.701824999999985)
ERP5732,EEE - Pingo Doce - Lisboa - Campo Santana,2024-05-01,38.721877,-9.138907,Largo do Mastro 29 A - 29 B,1150-229,Lisboa,POINT (-9.138907000000017 38.721877000000006)
ERP5733,EEE - Pingo Doce - Campolide,2024-05-01,38.726283,-9.16253,"Rua de Campolide, 31 a 31 C",1070-026,Lisboa,POINT (-9.162530000000004 38.72628300000002)
ERP5737,EEE - Pingo Doce - Lisboa - Carlos Mardel,2024-05-01,38.734066,-9.133169,"Rua Carlos Mardel, Nº 12",1900-122,Lisboa,POINT (-9.13316900000001 38.734065999999984)
ERP5742,EEE - Pingo Doce - Lisboa - Conde Sabugosa,2024-05-01,38.748123,-9.140416,"Rua Conde Sabugosa, 25 A",1700-115,Lisboa,POINT (-9.140416000000016 38.74812300000002)
ERP5744,EEE - Pingo Doce - Lisboa - Duque dAvila,2024-05-01,38.732274,-9.138963,Avenida Duque de Ávila Nº.45 F,1000-139,Lisboa,POINT (-9.13896299999999 38.73227400000002)
ERP5745,EEE - Pingo Doce - Lisboa - Estrada da Luz,2024-05-01,38.750848,-9.171313,Atlanta Park - Edifício Georgia - Lote 9/10 - Rua Abranches Ferrão,1600-001,Lisboa,POINT (-9.171312999999998 38.75084800000002)
ERP5747,EEE - Pingo Doce - Lisboa - Ferreira Borges,2024-05-01,38.717862,-9.166438,"Rua Ferreira Borges, 14 C, Campo de Ourique",1350-132,Lisboa,POINT (-9.166438000000028 38.717862000000025)
ERP5748,EEE - Pingo Doce - Fonte Nova,2024-05-01,38.749149,-9.190823,"Centro Comercial Fonte Nova, Loja 88, Rua Paulo Renato,1 G",1500-083,Lisboa,POINT (-9.190823000000023 38.74914899999999)
ERP5750,EEE - Pingo Doce - Francisco Metrass,2024-05-01,38.717992,-9.166345,"Rua Francisco Metrass, 36",1350-144,Lisboa,POINT (-9.166344999999978 38.71799199999998)
ERP5751,EEE - Pingo Doce - Lisboa - Graça,2024-05-01,38.719579,-9.129845,"Rua Graça, 100/106",1170-170,Lisboa,POINT (-9.129844999999989 38.71957900000001)
ERP5753,EEE - Pingo Doce - Lisboa - João Saraiva,2024-05-01,38.75699,-9.140884,"Rua João Saraiva, 1 - 1 A",1700-248,Lisboa,POINT (-9.140884000000028 38.75698999999997)
ERP5754,EEE - Pingo Doce - Lisboa - Lapa,2024-05-01,38.710441,-9.16149,"Rua Santana à Lapa, 56",1200-798,Lisboa,POINT (-9.161490000000015 38.710441)
ERP5758,EEE - Pingo Doce - Telheiras - Hiper,2024-05-01,38.769,-9.173121,Rua Projectada à Azinhaga dos Ulmeiros - Lisboa,1600-776,Lisboa,POINT (-9.17312099999998 38.769000000000005)
ERP5770,EEE - Pingo Doce - Olaias,2024-05-01,38.738521,-9.12175,"Centro Comercial Olaias, Loja 218 - Avenida Engenheiro Arantes Oliveira",1900-221,Lisboa,POINT (-9.12175000000002 38.73852099999999)
ERP5771,EEE - Pingo Doce - Olivais - AV. Infante D. Henrique,2024-05-01,38.766884,-9.104809,"Avenida Infante D. Henrique, 345",1800-218,Lisboa,POINT (-9.104808999999989 38.766884000000005)
ERP5772,EEE - Pingo Doce - Olivais Shopping,2024-05-01,38.761841,-9.115266,Rua Cidade Bolama,1800-079,Lisboa,POINT (-9.11526600000002 38.761841000000004)
ERP5776,EEE - Pingo Doce - Parque Europa,2024-05-01,38.766818,-9.154198,"Avenida Maria Helena Vieira da Silva, 25 - Lote 121 G 6 Parque Europa",1750-180,Lisboa,POINT (-9.154198000000008 38.766818)
ERP5783,EEE - Pingo Doce - Restelo,2024-05-01,38.695429,-9.215018,"Avenida Torre Belém, 7",1400-342,Lisboa,POINT (-9.215017999999986 38.69542899999999)
ERP5785,EEE - Pingo Doce - S. Bento,2024-05-01,38.709651,-9.155845,"Rua do Quelhas, Nº 8",1200-781,Lisboa,POINT (-9.155845 38.70965100000001)
ERP5791,EEE - Pingo Doce - Lisboa - Stª Apolónia,2024-05-01,38.713389,-9.123289,Rua de Santa Apolónia - Estação,1100-486,Lisboa,POINT (-9.123289 38.71338900000001)
ERP5795,EEE - Pingo Doce - Lisboa - Tomás Ribeiro,2024-05-01,38.731705,-9.149404,"Rua Tomás Ribeiro, 97",1050-227,Lisboa,POINT (-9.149404000000004 38.73170499999998)
ERP5907,EEE - Pingo Doce - Bela Vista - Hiper,2024-05-01,38.749791,-9.117755,Avenida Santo Contestável - Via Central Chelas,1950-392,Lisboa,POINT (-9.117754999999988 38.749791000000016)
ERP5996,EEE - Staples - Olivais,2024-05-01,38.757628,-9.10945,"Avenida Marechal Gomes da Costa, 10",1800-217,Lisboa,POINT (-9.109449999999981 38.75762800000001)
ERP6073,EEE - Worten - Lisboa Colombo,2024-05-01,38.75434,-9.190443,Av. Lusíada - Centro Comercial Colombo; Loja A-001 Piso 0,1500-392,Lisboa,POINT (-9.190443000000016 38.75434000000001)
ERP6129,EEE - Worten - Telheiras,2024-05-01,38.764352,-9.176835,Avenida das Nações Unidas Centro Comercial Continente Telheiras Loja Nº 27-28,1600-528,Lisboa,POINT (-9.176834999999983 38.764351999999974)
ERP6138,EEE - Worten - Vasco da Gama,2024-05-01,38.767984,-9.097721,Avenida D. João II - Centro Comercial Vasco da Gama,1990-094,Lisboa,POINT (-9.097720999999979 38.76798400000001)
ERP6679,EEE - Centro Social da Musgueira - Colégio São João de Brito,2024-05-01,38.776992,-9.154941,"Rua Maria Margarida, Nº 6",1750-186,Lisboa,POINT (-9.154941000000008 38.77699200000001)
ELE03542,REE CML - Escola de Jardinagem (Interno),2021-05-22,38.77036,-9.11029,"Av. Dr. Francisco Luís Gomes, 30",1800-162,LISBOA,POINT (-9.11029000000002 38.77035999999998)
ELE03547,REE Ricoh - EDP Loja Cidadão Laranjeiras,2021-05-22,38.75062,-9.17133,"Rua Abranches Ferrão 10, 3G   ",1600-001,LISBOA,POINT (-9.171330000000012 38.750620000000026)
ELE03548,REE Konica - Globalbox,2021-05-22,38.75768,-9.11042,"Av. Marechal Gomes da Costa, 29 C  ",1800-255,LISBOA,POINT (-9.110419999999976 38.75767999999999)
ELE03549,REE Samsung - Loja Colombo,2021-05-22,38.754673,-9.1884836,"Centro Colombo, Av. Lusíada, Loja 0.161 Piso 0",1500-392,LISBOA,POINT (-9.188483599999984 38.754673000000025)
ELE03564,REE Fontana Park Hotel,2021-05-22,38.73113,-9.14389,"Rua Eng Vieira da Silva, nº2",1050-105,LISBOA,POINT (-9.143889999999999 38.73113000000001)
ELE03566,REE Ricoh - EDP Loja Cidadão Marvila,2021-05-22,38.7491894,-9.1179594,Av. Santo Condestável - C C. Pingo Doce Bela Vista,1950-392,LISBOA,POINT (-9.117959400000018 38.74918939999998)
ELE03567,REE Konica - DUPLIX Avenidas Novas,2021-05-22,38.73625,-9.1514,"Avenida Miguel Bombarda, 147 B",1050-164,LISBOA,POINT (-9.151400000000024 38.736249999999984)
ELE03568,REE Konica - STAFF 4 YOU,2021-05-22,38.73393,-9.15077,Rua Dr. António Candido nº 10 A,1050-076,LISBOA,POINT (-9.150770000000023 38.73392999999999)
ELE03576,REE Canon - CGD Lisboa - Calhariz,2021-05-22,38.71081,-9.14562,"Largo do Calhariz 20, 20",1200-086,LISBOA,POINT (-9.145620000000008 38.71080999999998)
ELE03577,REE Canon - CGD Lisboa - Saldanha (Atrium),2021-05-22,38.73433,-9.14445,"Praça Duque de Saldanha 21 C, 21C",1050-094,LISBOA,POINT (-9.144450000000006 38.73433)
ELE03580,REE Canon - CGD Lisboa - Estefânia,2021-05-22,38.73111,-9.14063,"Rua de Dona Estefânia 46, 46",1000-156,LISBOA,POINT (-9.140629999999987 38.73111)
ELE03584,REE Canon - CGD Lisboa - Alcântara,2021-05-22,38.70589,-9.17215,"Rua Prior do Crato 70 A, 70A",1350-262,LISBOA,POINT (-9.172149999999988 38.70589000000001)
ELE03586,REE Colombo (Sonae) - Cais,2021-05-22,38.7557314,-9.1869169,Av. Lusíada,1500-392,LISBOA,POINT (-9.186916900000028 38.7557314)
ELE02442,REE Ricoh - DGEEC,2021-05-22,38.703735,-9.164979,"Av. 24 de Julho, 134",1350-346,LISBOA,POINT (-9.164979000000017 38.703734999999995)
ELE03609,REE Mega 8 - Condominio  Av. D. João II,2021-05-22,38.77375,-9.09752,"Condomínio Av.  D. João II, Nº84 Lt 4.45.01",1990-306,LISBOA,POINT (-9.097519999999975 38.77375000000001)
ELE03635,REE INCM - Ed. Imprensa Nacional,2021-05-22,38.71786,-9.15184,"Rua da Escola Politécnica, 135",1250-100,LISBOA,POINT (-9.151839999999993 38.71785999999997)
ELE03654,REE Lux Concept - Min. Negócios Estrangeiros,2021-05-22,38.7060101,-9.1703706,Min. Negócios Estrangeiros - Largo do Rilvas,1399-030,LISBOA,POINT (-9.170370600000012 38.706010100000015)
ELE03667,REE Ricoh - Fontana Park Hotel,2021-05-22,38.73113,-9.14389,"Rua Eng. Vieira da Silva, nº 2",1050-105,LISBOA,POINT (-9.143889999999999 38.73113000000001)
ELE03668,REE IFAP - Ed. Rua Curado Ribeiro,2021-05-22,38.76098,-9.15651,"Rua Fernando Curado Ribeiro, 4-A",1750-146,LISBOA,POINT (-9.156510000000026 38.76098000000002)
ELE03669,REE IFAP - Ed. Rua Castilho,2021-05-22,38.72326,-9.15219,"Rua Castilho, 45/51",1250-096,LISBOA,POINT (-9.152190000000019 38.72325999999998)
ELE03671,REE Parque Estacionamento Panoramic,2021-05-22,38.775028,-9.098276,"Avenida da Boa Esperança, lote 1.19.04A",1990-042,LISBOA,POINT (-9.098275999999998 38.77502800000002)
ELE03688,REE Canon - CGD Lisboa - Graça,2021-05-22,38.7178,-9.12993,"Largo da Graça , 109/111",1170-165,LISBOA,POINT (-9.129930000000002 38.71780000000001)
ELE03696,REE Canon - CGD Lisboa - António Augusto de Aguiar,2021-05-22,38.7294371,-9.149524,"Av António Augusto de Aguiar , 32A",1050-016,LISBOA,POINT (-9.149523999999985 38.729437099999984)
ELE03700,REE Canon - CGD Lisboa - Santo Amaro,2021-05-22,38.70411,-9.18287,"Rua Luís de Camões , 133B",1300-357,LISBOA,POINT (-9.18286999999998 38.704110000000014)
ELE03702,REE Canon - CGD Lisboa - Xabregas,2021-05-22,38.72877,-9.10897,"Calçada Dom Gastão, 23 a 25",1900-193,LISBOA,POINT (-9.10897 38.72877)
ELE03703,REE Canon - CGD Lisboa - Castilho,2021-05-22,38.72249,-9.15129,"Rua Castilho 42, Edificio Heron - DPL, 42",1250-071,LISBOA,POINT (-9.151290000000017 38.72248999999999)
ELE03712,REE Epson - Fine Print,2021-05-22,38.72679,-9.14238,"Rua Gonçalves Crespo, 6C",1150-185,LISBOA,POINT (-9.142380000000003 38.726789999999994)
ELE03714,REE Konica - Ferrovial Lisboa (Gago Coutinho),2021-05-22,38.75845,-9.12972,"Avenida Almirante Gago Coutinho, 144, R/C / cave / 1º andar",1700-033,LISBOA,POINT (-9.12972000000002 38.75844999999998)
ELE03715,REE WL Partners,2021-05-22,38.72289,-9.14882,R. Alexandre Herculano 15 4º Andar,1250-008,LISBOA,POINT (-9.14882 38.72289000000001)
ELE03719,REE Lisboa Pessoa Hotel,2021-05-22,38.712505,-9.1414618,"RUA DA OLIVEIRA AO CARMO, Nº 8 LISBOA",1200-309,LISBOA,POINT (-9.141461800000002 38.71250500000002)
ELE03723,REE CT Samsung - Unitron,2021-05-22,38.72489,-9.1287,Av. General Roçadas 25 B,1170-156,LISBOA,POINT (-9.12869999999998 38.724890000000016)
ELE03742,REE E-REDES Lisboa - Boavista (EDP Distribuição),2021-05-22,38.7258566,-9.148498,Rua D. Luís I,1200-151,LISBOA,POINT (-9.148498000000018 38.725856599999986)
